station_name;uf;date;precipitation_mm;temperature_c
BARRETOS;SP;11/08/2022;null;null
BARRETOS;SP;12/08/2022;null;null
BARRETOS;SP;13/08/2022;null;null
BARRETOS;SP;14/08/2022;null;null
BARRETOS;SP;15/08/2022;null;null
BARRETOS;SP;16/08/2022;null;null
BARRETOS;SP;17/08/2022;null;null
BARRETOS;SP;18/08/2022;null;null
BARRETOS;SP;19/08/2022;null;null
BARRETOS;SP;20/08/2022;null;null
BARRETOS;SP;21/08/2022;null;null
BARRETOS;SP;22/08/2022;null;null
BARRETOS;SP;23/08/2022;null;null
BARRETOS;SP;24/08/2022;null;null
BARRETOS;SP;25/08/2022;null;null
BARRETOS;SP;26/08/2022;null;null
BARRETOS;SP;27/08/2022;null;null
BARRETOS;SP;28/08/2022;null;null
BARRETOS;SP;29/08/2022;null;null
BARRETOS;SP;30/08/2022;null;null
BARRETOS;SP;31/08/2022;null;null
BARRETOS;SP;01/09/2022;null;null
BARRETOS;SP;02/09/2022;null;null
BARRETOS;SP;03/09/2022;null;null
BARRETOS;SP;04/09/2022;null;null
BARRETOS;SP;05/09/2022;null;null
BARRETOS;SP;06/09/2022;null;null
BARRETOS;SP;07/09/2022;null;null
BARRETOS;SP;08/09/2022;null;null
BARRETOS;SP;09/09/2022;null;null
BARRETOS;SP;10/09/2022;null;null
BARRETOS;SP;11/09/2022;null;null
BARRETOS;SP;12/09/2022;null;null
BARRETOS;SP;13/09/2022;null;null
BARRETOS;SP;14/09/2022;null;null
BARRETOS;SP;15/09/2022;null;null
BARRETOS;SP;16/09/2022;null;null
BARRETOS;SP;17/09/2022;null;null
BARRETOS;SP;18/09/2022;null;null
BARRETOS;SP;19/09/2022;null;null
BARRETOS;SP;20/09/2022;null;null
BARRETOS;SP;21/09/2022;null;null
BARRETOS;SP;22/09/2022;null;null
BARRETOS;SP;23/09/2022;null;null
BARRETOS;SP;24/09/2022;null;null
BARRETOS;SP;25/09/2022;null;null
BARRETOS;SP;26/09/2022;null;null
BARRETOS;SP;27/09/2022;null;null
BARRETOS;SP;28/09/2022;null;null
BARRETOS;SP;29/09/2022;null;null
BARRETOS;SP;30/09/2022;null;null
BARRETOS;SP;01/10/2022;null;null
BARRETOS;SP;02/10/2022;null;null
BARRETOS;SP;03/10/2022;null;null
BARRETOS;SP;04/10/2022;null;null
BARRETOS;SP;05/10/2022;null;null
BARRETOS;SP;06/10/2022;null;27
BARRETOS;SP;07/10/2022;23.8;22.2
BARRETOS;SP;08/10/2022;0;21.7
BARRETOS;SP;09/10/2022;0;21
BARRETOS;SP;10/10/2022;16.2;20.5
BARRETOS;SP;11/10/2022;4.6;24.1
BARRETOS;SP;12/10/2022;0;24
BARRETOS;SP;13/10/2022;0;25.6
BARRETOS;SP;14/10/2022;0;26.7
BARRETOS;SP;15/10/2022;0;25.6
BARRETOS;SP;16/10/2022;0;25.6
BARRETOS;SP;17/10/2022;0;26
BARRETOS;SP;18/10/2022;0;24.6
BARRETOS;SP;19/10/2022;0;22.9
BARRETOS;SP;20/10/2022;0;25.3
BARRETOS;SP;21/10/2022;6.6;22.4
BARRETOS;SP;22/10/2022;.6;24.4
BARRETOS;SP;23/10/2022;0;25.4
BARRETOS;SP;24/10/2022;0;24.8
BARRETOS;SP;25/10/2022;0;26
BARRETOS;SP;26/10/2022;0;26.9
BARRETOS;SP;27/10/2022;0;26.6
BARRETOS;SP;28/10/2022;0;24.4
BARRETOS;SP;29/10/2022;0;26
BARRETOS;SP;30/10/2022;22.2;24.8
BARRETOS;SP;31/10/2022;.2;23.6
BARRETOS;SP;01/11/2022;36.8;23.1
BARRETOS;SP;02/11/2022;0;19.2
BARRETOS;SP;03/11/2022;0;18.7
BARRETOS;SP;04/11/2022;0;19.6
BARRETOS;SP;05/11/2022;0;20.8
BARRETOS;SP;06/11/2022;0;22.4
BARRETOS;SP;07/11/2022;0;22.5
BARRETOS;SP;08/11/2022;0;22.9
BARRETOS;SP;09/11/2022;.4;23.8
BARRETOS;SP;10/11/2022;0;25.1
BARRETOS;SP;11/11/2022;0;23.9
BARRETOS;SP;12/11/2022;.4;24.9
BARRETOS;SP;13/11/2022;0;26.9
BARRETOS;SP;14/11/2022;0;27.6
BARRETOS;SP;15/11/2022;0;26.2
BARRETOS;SP;16/11/2022;0;26.5
BARRETOS;SP;17/11/2022;0;26.4
BARRETOS;SP;18/11/2022;0;25.4
BARRETOS;SP;19/11/2022;27;21.8
BARRETOS;SP;20/11/2022;11.8;22.8
BARRETOS;SP;21/11/2022;12.6;23.7
BARRETOS;SP;22/11/2022;.6;23.3
BARRETOS;SP;23/11/2022;13.4;23.9
BARRETOS;SP;24/11/2022;15.6;23.1
BARRETOS;SP;25/11/2022;.2;23.3
BARRETOS;SP;26/11/2022;0;22.7
BARRETOS;SP;27/11/2022;0;24.2
BARRETOS;SP;28/11/2022;11;22.2
BARRETOS;SP;29/11/2022;7;20.4
BARRETOS;SP;30/11/2022;9.8;23.3
BARRETOS;SP;01/12/2022;0;24.4
BARRETOS;SP;02/12/2022;2.2;23.5
BARRETOS;SP;03/12/2022;16.2;24.6
BARRETOS;SP;04/12/2022;36.4;21.7
BARRETOS;SP;05/12/2022;6;22.6
BARRETOS;SP;06/12/2022;11.6;23.5
BARRETOS;SP;07/12/2022;2.2;23.3
BARRETOS;SP;08/12/2022;5;25.5
BARRETOS;SP;09/12/2022;0;26.1
BARRETOS;SP;10/12/2022;0;24.8
BARRETOS;SP;11/12/2022;0;25.2
BARRETOS;SP;12/12/2022;0;24.4
BARRETOS;SP;13/12/2022;4;23.1
BARRETOS;SP;14/12/2022;2.6;23.8
BARRETOS;SP;15/12/2022;0;24.1
BARRETOS;SP;16/12/2022;0;23.7
BARRETOS;SP;17/12/2022;0;24.3
BARRETOS;SP;18/12/2022;2.8;24.3
BARRETOS;SP;19/12/2022;27.6;23
BARRETOS;SP;20/12/2022;2;24.5
BARRETOS;SP;21/12/2022;0;23.2
BARRETOS;SP;22/12/2022;0;23.2
BARRETOS;SP;23/12/2022;0;22.8
BARRETOS;SP;24/12/2022;0;23.5
BARRETOS;SP;25/12/2022;2.2;24.5
BARRETOS;SP;26/12/2022;3;23.2
BARRETOS;SP;27/12/2022;4.2;23.1
BARRETOS;SP;28/12/2022;7.6;24.3
BARRETOS;SP;29/12/2022;42.6;23
BARRETOS;SP;30/12/2022;0;22.7
BARRETOS;SP;31/12/2022;2;23.7
ITUVERANA;SP;01/01/2018;13.6;23.9
ITUVERANA;SP;02/01/2018;7.6;22.9
ITUVERANA;SP;03/01/2018;25.2;22.6
ITUVERANA;SP;04/01/2018;8.2;24.2
ITUVERANA;SP;05/01/2018;.6;23.7
ITUVERANA;SP;06/01/2018;6.8;23
ITUVERANA;SP;07/01/2018;4.4;22.1
ITUVERANA;SP;08/01/2018;28;22.1
ITUVERANA;SP;09/01/2018;17.8;23.1
ITUVERANA;SP;10/01/2018;.2;23.2
ITUVERANA;SP;11/01/2018;3;24.2
ITUVERANA;SP;12/01/2018;31.6;22.5
ITUVERANA;SP;13/01/2018;0;22.2
ITUVERANA;SP;14/01/2018;1.6;23.7
ITUVERANA;SP;15/01/2018;12.8;23.8
ITUVERANA;SP;16/01/2018;0;24
ITUVERANA;SP;17/01/2018;0;25.2
ITUVERANA;SP;18/01/2018;.2;25.8
ITUVERANA;SP;19/01/2018;0;25.7
ITUVERANA;SP;20/01/2018;0;26.2
ITUVERANA;SP;21/01/2018;0;26.4
ITUVERANA;SP;22/01/2018;0;26.9
ITUVERANA;SP;23/01/2018;0;26
ITUVERANA;SP;24/01/2018;20;25
ITUVERANA;SP;25/01/2018;0;23.6
ITUVERANA;SP;26/01/2018;5;24
ITUVERANA;SP;27/01/2018;48.4;24.2
ITUVERANA;SP;28/01/2018;0;25.5
ITUVERANA;SP;29/01/2018;35.2;23.6
ITUVERANA;SP;30/01/2018;0;23
ITUVERANA;SP;31/01/2018;41.6;24.2
ITUVERANA;SP;01/02/2018;0;24.2
ITUVERANA;SP;02/02/2018;0;24.9
ITUVERANA;SP;03/02/2018;0;24.8
ITUVERANA;SP;04/02/2018;1;22.8
ITUVERANA;SP;05/02/2018;8;21.9
ITUVERANA;SP;06/02/2018;.6;21.9
ITUVERANA;SP;07/02/2018;4;22.4
ITUVERANA;SP;08/02/2018;0;24
ITUVERANA;SP;09/02/2018;0;23.8
ITUVERANA;SP;10/02/2018;32.6;22.8
ITUVERANA;SP;11/02/2018;.2;25.5
ITUVERANA;SP;12/02/2018;12.4;25.8
ITUVERANA;SP;13/02/2018;4.4;24.7
ITUVERANA;SP;14/02/2018;3;25.7
ITUVERANA;SP;15/02/2018;0;25.2
ITUVERANA;SP;16/02/2018;.4;24.5
ITUVERANA;SP;17/02/2018;0;24.2
ITUVERANA;SP;18/02/2018;3;22.7
ITUVERANA;SP;19/02/2018;12.2;23.1
ITUVERANA;SP;20/02/2018;4.2;22.9
ITUVERANA;SP;21/02/2018;31.4;23.4
ITUVERANA;SP;22/02/2018;0;23.1
ITUVERANA;SP;23/02/2018;0;24.3
ITUVERANA;SP;24/02/2018;0;22.7
ITUVERANA;SP;25/02/2018;71.2;22.6
ITUVERANA;SP;26/02/2018;1.6;21.9
ITUVERANA;SP;27/02/2018;32;23.7
ITUVERANA;SP;28/02/2018;0;24.5
ITUVERANA;SP;01/03/2018;0;24.9
ITUVERANA;SP;02/03/2018;0;23.9
ITUVERANA;SP;03/03/2018;8.4;24.8
ITUVERANA;SP;04/03/2018;0;25.3
ITUVERANA;SP;05/03/2018;0;24.2
ITUVERANA;SP;06/03/2018;.8;25.3
ITUVERANA;SP;07/03/2018;.4;25.5
ITUVERANA;SP;08/03/2018;3.4;25
ITUVERANA;SP;09/03/2018;0;24.6
ITUVERANA;SP;10/03/2018;.8;25
ITUVERANA;SP;11/03/2018;3.4;24.6
ITUVERANA;SP;12/03/2018;.2;24.3
ITUVERANA;SP;13/03/2018;0;25.6
ITUVERANA;SP;14/03/2018;0;27
ITUVERANA;SP;15/03/2018;1.2;25.8
ITUVERANA;SP;16/03/2018;.6;23.9
ITUVERANA;SP;17/03/2018;12.4;24.9
ITUVERANA;SP;18/03/2018;0;25.4
ITUVERANA;SP;19/03/2018;9.2;25
ITUVERANA;SP;20/03/2018;.2;23.7
ITUVERANA;SP;21/03/2018;0;25.2
ITUVERANA;SP;22/03/2018;15.6;25.3
ITUVERANA;SP;23/03/2018;0;24.9
ITUVERANA;SP;24/03/2018;.2;24.3
ITUVERANA;SP;25/03/2018;0;25
ITUVERANA;SP;26/03/2018;0;24
ITUVERANA;SP;27/03/2018;23;23.8
ITUVERANA;SP;28/03/2018;.4;23.1
ITUVERANA;SP;29/03/2018;0;23.3
ITUVERANA;SP;30/03/2018;0;23.1
ITUVERANA;SP;31/03/2018;0;23.8
ITUVERANA;SP;01/04/2018;.2;23.4
ITUVERANA;SP;02/04/2018;3.2;23.9
ITUVERANA;SP;03/04/2018;1.6;23.5
ITUVERANA;SP;04/04/2018;15.2;22.9
ITUVERANA;SP;05/04/2018;3.4;22.5
ITUVERANA;SP;06/04/2018;.2;23.1
ITUVERANA;SP;07/04/2018;0;23.7
ITUVERANA;SP;08/04/2018;0;23.8
ITUVERANA;SP;09/04/2018;0;23.2
ITUVERANA;SP;10/04/2018;0;23.8
ITUVERANA;SP;11/04/2018;0;22.1
ITUVERANA;SP;12/04/2018;0;20.1
ITUVERANA;SP;13/04/2018;.6;21.6
ITUVERANA;SP;14/04/2018;0;22.5
ITUVERANA;SP;15/04/2018;0;22.8
ITUVERANA;SP;16/04/2018;.2;20.9
ITUVERANA;SP;17/04/2018;0;20.5
ITUVERANA;SP;18/04/2018;0;20.8
ITUVERANA;SP;19/04/2018;0;21
ITUVERANA;SP;20/04/2018;0;19.6
ITUVERANA;SP;21/04/2018;0;18.7
ITUVERANA;SP;22/04/2018;0;19.9
ITUVERANA;SP;23/04/2018;0;21.9
ITUVERANA;SP;24/04/2018;0;20.8
ITUVERANA;SP;25/04/2018;0;21.1
ITUVERANA;SP;26/04/2018;0;22.1
ITUVERANA;SP;27/04/2018;0;21.8
ITUVERANA;SP;28/04/2018;.2;22.9
ITUVERANA;SP;29/04/2018;0;22
ITUVERANA;SP;30/04/2018;0;21.4
ITUVERANA;SP;01/05/2018;0;20.2
ITUVERANA;SP;02/05/2018;0;20.5
ITUVERANA;SP;03/05/2018;0;20.9
ITUVERANA;SP;04/05/2018;0;22.5
ITUVERANA;SP;05/05/2018;0;22.6
ITUVERANA;SP;06/05/2018;0;22.2
ITUVERANA;SP;07/05/2018;0;22.4
ITUVERANA;SP;08/05/2018;0;20.4
ITUVERANA;SP;09/05/2018;0;19.9
ITUVERANA;SP;10/05/2018;0;21.1
ITUVERANA;SP;11/05/2018;0;21.1
ITUVERANA;SP;12/05/2018;0;20.2
ITUVERANA;SP;13/05/2018;0;20.9
ITUVERANA;SP;14/05/2018;0;22
ITUVERANA;SP;15/05/2018;0;22.2
ITUVERANA;SP;16/05/2018;0;21.3
ITUVERANA;SP;17/05/2018;0;21.7
ITUVERANA;SP;18/05/2018;0;20.8
ITUVERANA;SP;19/05/2018;20.4;18.1
ITUVERANA;SP;20/05/2018;29.6;14
ITUVERANA;SP;21/05/2018;.2;12.3
ITUVERANA;SP;22/05/2018;0;14.3
ITUVERANA;SP;23/05/2018;.2;15.3
ITUVERANA;SP;24/05/2018;0;17.9
ITUVERANA;SP;25/05/2018;0;18.7
ITUVERANA;SP;26/05/2018;0;18.7
ITUVERANA;SP;27/05/2018;0;18.3
ITUVERANA;SP;28/05/2018;0;17.3
ITUVERANA;SP;29/05/2018;0;18.8
ITUVERANA;SP;30/05/2018;0;17.8
ITUVERANA;SP;31/05/2018;0;17.1
ITUVERANA;SP;01/06/2018;0;17.5
ITUVERANA;SP;02/06/2018;0;18.6
ITUVERANA;SP;03/06/2018;0;20
ITUVERANA;SP;04/06/2018;0;21
ITUVERANA;SP;05/06/2018;0;20.9
ITUVERANA;SP;06/06/2018;0;20.7
ITUVERANA;SP;07/06/2018;0;20.4
ITUVERANA;SP;08/06/2018;0;18.6
ITUVERANA;SP;09/06/2018;0;18.9
ITUVERANA;SP;10/06/2018;0;22.2
ITUVERANA;SP;11/06/2018;0;22.5
ITUVERANA;SP;12/06/2018;0;21.4
ITUVERANA;SP;13/06/2018;0;21.6
ITUVERANA;SP;14/06/2018;0;21.2
ITUVERANA;SP;15/06/2018;0;22
ITUVERANA;SP;16/06/2018;.2;21.6
ITUVERANA;SP;17/06/2018;0;20.1
ITUVERANA;SP;18/06/2018;0;19.7
ITUVERANA;SP;19/06/2018;0;19.7
ITUVERANA;SP;20/06/2018;0;19.5
ITUVERANA;SP;21/06/2018;0;19.2
ITUVERANA;SP;22/06/2018;0;19.1
ITUVERANA;SP;23/06/2018;0;21.6
ITUVERANA;SP;24/06/2018;0;22.3
ITUVERANA;SP;25/06/2018;0;20.3
ITUVERANA;SP;26/06/2018;0;21.5
ITUVERANA;SP;27/06/2018;0;21.4
ITUVERANA;SP;28/06/2018;0;19.9
ITUVERANA;SP;29/06/2018;0;19.9
ITUVERANA;SP;30/06/2018;0;19.6
ITUVERANA;SP;01/07/2018;0;19.6
ITUVERANA;SP;02/07/2018;0;19.9
ITUVERANA;SP;03/07/2018;0;18.9
ITUVERANA;SP;04/07/2018;0;19.3
ITUVERANA;SP;05/07/2018;0;20.7
ITUVERANA;SP;06/07/2018;0;19.7
ITUVERANA;SP;07/07/2018;0;18.9
ITUVERANA;SP;08/07/2018;0;18.1
ITUVERANA;SP;09/07/2018;0;19.4
ITUVERANA;SP;10/07/2018;0;15.9
ITUVERANA;SP;11/07/2018;0;15.5
ITUVERANA;SP;12/07/2018;0;15.5
ITUVERANA;SP;13/07/2018;0;17.1
ITUVERANA;SP;14/07/2018;0;19.2
ITUVERANA;SP;15/07/2018;0;19.6
ITUVERANA;SP;16/07/2018;0;19.6
ITUVERANA;SP;17/07/2018;0;19.4
ITUVERANA;SP;18/07/2018;0;20.4
ITUVERANA;SP;19/07/2018;0;21.3
ITUVERANA;SP;20/07/2018;0;19.3
ITUVERANA;SP;21/07/2018;0;19.3
ITUVERANA;SP;22/07/2018;0;19.5
ITUVERANA;SP;23/07/2018;0;20.8
ITUVERANA;SP;24/07/2018;0;19.3
ITUVERANA;SP;25/07/2018;0;19.9
ITUVERANA;SP;26/07/2018;0;19.4
ITUVERANA;SP;27/07/2018;0;19.8
ITUVERANA;SP;28/07/2018;0;20.8
ITUVERANA;SP;29/07/2018;0;20
ITUVERANA;SP;30/07/2018;0;20.4
ITUVERANA;SP;31/07/2018;1.2;19.7
ITUVERANA;SP;01/08/2018;0;21
ITUVERANA;SP;02/08/2018;0;21.8
ITUVERANA;SP;03/08/2018;0;20.8
ITUVERANA;SP;04/08/2018;4.6;20.3
ITUVERANA;SP;05/08/2018;0;19.7
ITUVERANA;SP;06/08/2018;0;19.5
ITUVERANA;SP;07/08/2018;0;20.9
ITUVERANA;SP;08/08/2018;0;22.6
ITUVERANA;SP;09/08/2018;2;22.8
ITUVERANA;SP;10/08/2018;0;17.5
ITUVERANA;SP;11/08/2018;0;12.8
ITUVERANA;SP;12/08/2018;0;15
ITUVERANA;SP;13/08/2018;0;18.1
ITUVERANA;SP;14/08/2018;0;20
ITUVERANA;SP;15/08/2018;0;20.8
ITUVERANA;SP;16/08/2018;0;19.9
ITUVERANA;SP;17/08/2018;0;20.9
ITUVERANA;SP;18/08/2018;.6;20.4
ITUVERANA;SP;19/08/2018;0;21.4
ITUVERANA;SP;20/08/2018;0;22.4
ITUVERANA;SP;21/08/2018;0;22.5
ITUVERANA;SP;22/08/2018;0;22.9
ITUVERANA;SP;23/08/2018;0;22.7
ITUVERANA;SP;24/08/2018;0;25
ITUVERANA;SP;25/08/2018;8.4;20
ITUVERANA;SP;26/08/2018;1.4;20.3
ITUVERANA;SP;27/08/2018;.2;21
ITUVERANA;SP;28/08/2018;0;22.5
ITUVERANA;SP;29/08/2018;0;22.2
ITUVERANA;SP;30/08/2018;0;23.3
ITUVERANA;SP;31/08/2018;0;24.6
ITUVERANA;SP;01/09/2018;0;24
ITUVERANA;SP;02/09/2018;0;25.4
ITUVERANA;SP;03/09/2018;0;20.4
ITUVERANA;SP;04/09/2018;0;13.1
ITUVERANA;SP;05/09/2018;.2;15.3
ITUVERANA;SP;06/09/2018;0;20.3
ITUVERANA;SP;07/09/2018;0;23.3
ITUVERANA;SP;08/09/2018;0;22.6
ITUVERANA;SP;09/09/2018;0;21.9
ITUVERANA;SP;10/09/2018;0;22.3
ITUVERANA;SP;11/09/2018;0;22.7
ITUVERANA;SP;12/09/2018;0;24.9
ITUVERANA;SP;13/09/2018;0;26.2
ITUVERANA;SP;14/09/2018;0;22.4
ITUVERANA;SP;15/09/2018;24.2;21.3
ITUVERANA;SP;16/09/2018;0;23.3
ITUVERANA;SP;17/09/2018;2.2;19.8
ITUVERANA;SP;18/09/2018;12.8;20.7
ITUVERANA;SP;19/09/2018;2.6;23.8
ITUVERANA;SP;20/09/2018;.2;22.9
ITUVERANA;SP;21/09/2018;21.6;22.8
ITUVERANA;SP;22/09/2018;0;24.6
ITUVERANA;SP;23/09/2018;0;25.1
ITUVERANA;SP;24/09/2018;0;26.7
ITUVERANA;SP;25/09/2018;0;27.4
ITUVERANA;SP;26/09/2018;0;27.1
ITUVERANA;SP;27/09/2018;0;25.8
ITUVERANA;SP;28/09/2018;0;24.3
ITUVERANA;SP;29/09/2018;0;25
ITUVERANA;SP;30/09/2018;0;24.9
ITUVERANA;SP;01/10/2018;7.2;23.5
ITUVERANA;SP;02/10/2018;0;26
ITUVERANA;SP;03/10/2018;0;26.4
ITUVERANA;SP;04/10/2018;0;26.7
ITUVERANA;SP;05/10/2018;0;24.9
ITUVERANA;SP;06/10/2018;6.2;24
ITUVERANA;SP;07/10/2018;11.8;22.9
ITUVERANA;SP;08/10/2018;0;25
ITUVERANA;SP;09/10/2018;18.2;24.3
ITUVERANA;SP;10/10/2018;16.8;25
ITUVERANA;SP;11/10/2018;.8;24.1
ITUVERANA;SP;12/10/2018;0;26.7
ITUVERANA;SP;13/10/2018;0;28.2
ITUVERANA;SP;14/10/2018;0;26.1
ITUVERANA;SP;15/10/2018;0;25.2
ITUVERANA;SP;16/10/2018;0;26.2
ITUVERANA;SP;17/10/2018;0;25
ITUVERANA;SP;18/10/2018;4;25.1
ITUVERANA;SP;19/10/2018;24;23.8
ITUVERANA;SP;20/10/2018;0;24.6
ITUVERANA;SP;21/10/2018;0;23.6
ITUVERANA;SP;22/10/2018;0;24.5
ITUVERANA;SP;23/10/2018;0;25.5
ITUVERANA;SP;24/10/2018;49.6;23
ITUVERANA;SP;25/10/2018;30.8;22.6
ITUVERANA;SP;26/10/2018;0;24.9
ITUVERANA;SP;27/10/2018;0;22.5
ITUVERANA;SP;28/10/2018;1.8;23.7
ITUVERANA;SP;29/10/2018;0;23.1
ITUVERANA;SP;30/10/2018;0;25.5
ITUVERANA;SP;31/10/2018;0;26.9
ITUVERANA;SP;01/11/2018;21.8;24
ITUVERANA;SP;02/11/2018;.2;25.1
ITUVERANA;SP;03/11/2018;0;25.3
ITUVERANA;SP;04/11/2018;72.6;21.6
ITUVERANA;SP;05/11/2018;116.8;22.8
ITUVERANA;SP;06/11/2018;2;23.6
ITUVERANA;SP;07/11/2018;10.2;22.5
ITUVERANA;SP;08/11/2018;21.8;20.4
ITUVERANA;SP;09/11/2018;9;19.7
ITUVERANA;SP;10/11/2018;4.4;22.8
ITUVERANA;SP;11/11/2018;4.6;24.3
ITUVERANA;SP;12/11/2018;0;24.9
ITUVERANA;SP;13/11/2018;4.2;25.8
ITUVERANA;SP;14/11/2018;0;26
ITUVERANA;SP;15/11/2018;15.4;24.6
ITUVERANA;SP;16/11/2018;0;26.4
ITUVERANA;SP;17/11/2018;7;26
ITUVERANA;SP;18/11/2018;0;23.8
ITUVERANA;SP;19/11/2018;13.2;23.1
ITUVERANA;SP;20/11/2018;83.4;22.3
ITUVERANA;SP;21/11/2018;36.2;21.6
ITUVERANA;SP;22/11/2018;26.4;22.8
ITUVERANA;SP;23/11/2018;.4;24.7
ITUVERANA;SP;24/11/2018;34;21.2
ITUVERANA;SP;25/11/2018;19;22.2
ITUVERANA;SP;26/11/2018;32.6;23.2
ITUVERANA;SP;27/11/2018;0;23
ITUVERANA;SP;28/11/2018;6.4;23.5
ITUVERANA;SP;29/11/2018;0;24.6
ITUVERANA;SP;30/11/2018;0;24.7
ITUVERANA;SP;01/12/2018;13.8;22.2
ITUVERANA;SP;02/12/2018;16.8;23.3
ITUVERANA;SP;03/12/2018;.4;24.3
ITUVERANA;SP;04/12/2018;0;24.6
ITUVERANA;SP;05/12/2018;0;25.1
ITUVERANA;SP;06/12/2018;.2;26.5
ITUVERANA;SP;07/12/2018;0;26.3
ITUVERANA;SP;08/12/2018;0;23.9
ITUVERANA;SP;09/12/2018;0;23
ITUVERANA;SP;10/12/2018;0;25.1
ITUVERANA;SP;11/12/2018;0;24.2
ITUVERANA;SP;12/12/2018;0;24.7
ITUVERANA;SP;13/12/2018;.2;23.6
ITUVERANA;SP;14/12/2018;4.4;24.3
ITUVERANA;SP;15/12/2018;0;24.9
ITUVERANA;SP;16/12/2018;0;26.5
ITUVERANA;SP;17/12/2018;0;27
ITUVERANA;SP;18/12/2018;8;26.4
ITUVERANA;SP;19/12/2018;2.6;25.3
ITUVERANA;SP;20/12/2018;0;25.8
ITUVERANA;SP;21/12/2018;0;25.7
ITUVERANA;SP;22/12/2018;3;25.3
ITUVERANA;SP;23/12/2018;38.8;24.2
ITUVERANA;SP;24/12/2018;0;24.5
ITUVERANA;SP;25/12/2018;.2;23.9
ITUVERANA;SP;26/12/2018;2.8;22.8
ITUVERANA;SP;27/12/2018;10.2;23.1
ITUVERANA;SP;28/12/2018;.4;23.4
ITUVERANA;SP;29/12/2018;3;24
ITUVERANA;SP;30/12/2018;3.4;24
ITUVERANA;SP;31/12/2018;1;24.5
ITUVERANA;SP;01/01/2019;0;24.3
ITUVERANA;SP;02/01/2019;4.8;25.6
ITUVERANA;SP;03/01/2019;.2;25.8
ITUVERANA;SP;04/01/2019;.8;23.8
ITUVERANA;SP;05/01/2019;4;22.6
ITUVERANA;SP;06/01/2019;.4;24.1
ITUVERANA;SP;07/01/2019;5;25.2
ITUVERANA;SP;08/01/2019;0;26
ITUVERANA;SP;09/01/2019;28;25.4
ITUVERANA;SP;10/01/2019;0;25.3
ITUVERANA;SP;11/01/2019;.2;24.3
ITUVERANA;SP;12/01/2019;4.6;24
ITUVERANA;SP;13/01/2019;0;25.1
ITUVERANA;SP;14/01/2019;0;25.8
ITUVERANA;SP;15/01/2019;3.2;26.2
ITUVERANA;SP;16/01/2019;.2;27.3
ITUVERANA;SP;17/01/2019;0;25.4
ITUVERANA;SP;18/01/2019;0;25.1
ITUVERANA;SP;19/01/2019;0;25.9
ITUVERANA;SP;20/01/2019;0;26.2
ITUVERANA;SP;21/01/2019;4.2;26.9
ITUVERANA;SP;22/01/2019;0;26.3
ITUVERANA;SP;23/01/2019;.2;26.1
ITUVERANA;SP;24/01/2019;0;27.3
ITUVERANA;SP;25/01/2019;0;26.7
ITUVERANA;SP;26/01/2019;14;23.2
ITUVERANA;SP;27/01/2019;0;22.6
ITUVERANA;SP;28/01/2019;.8;25.3
ITUVERANA;SP;29/01/2019;0;26.6
ITUVERANA;SP;30/01/2019;0;25.7
ITUVERANA;SP;31/01/2019;1;26.4
ITUVERANA;SP;01/02/2019;0;28.3
ITUVERANA;SP;02/02/2019;0;28.4
ITUVERANA;SP;03/02/2019;0;25.7
ITUVERANA;SP;04/02/2019;17.2;23.7
ITUVERANA;SP;05/02/2019;.2;25
ITUVERANA;SP;06/02/2019;.2;22.8
ITUVERANA;SP;07/02/2019;.6;24.3
ITUVERANA;SP;08/02/2019;.4;25.5
ITUVERANA;SP;09/02/2019;1.2;26
ITUVERANA;SP;10/02/2019;0;25.4
ITUVERANA;SP;11/02/2019;0;26.6
ITUVERANA;SP;12/02/2019;0;24.8
ITUVERANA;SP;13/02/2019;.2;23.7
ITUVERANA;SP;14/02/2019;.8;24.2
ITUVERANA;SP;15/02/2019;1.6;23.2
ITUVERANA;SP;16/02/2019;90.2;21.5
ITUVERANA;SP;17/02/2019;9.8;22.7
ITUVERANA;SP;18/02/2019;0;23.7
ITUVERANA;SP;19/02/2019;6;23.9
ITUVERANA;SP;20/02/2019;.2;23.1
ITUVERANA;SP;21/02/2019;45.2;23.5
ITUVERANA;SP;22/02/2019;.2;22.8
ITUVERANA;SP;23/02/2019;29.8;25.7
ITUVERANA;SP;24/02/2019;.4;26.4
ITUVERANA;SP;25/02/2019;12.6;25.6
ITUVERANA;SP;26/02/2019;0;23.9
ITUVERANA;SP;27/02/2019;48.8;22.6
ITUVERANA;SP;28/02/2019;5;22.8
ITUVERANA;SP;01/03/2019;27.4;22.9
ITUVERANA;SP;02/03/2019;44.4;22
ITUVERANA;SP;03/03/2019;1;22.5
ITUVERANA;SP;04/03/2019;21.2;21.7
ITUVERANA;SP;05/03/2019;8.8;23.9
ITUVERANA;SP;06/03/2019;1;23.5
ITUVERANA;SP;07/03/2019;.8;23.5
ITUVERANA;SP;08/03/2019;4.2;24.3
ITUVERANA;SP;09/03/2019;.2;24.6
ITUVERANA;SP;10/03/2019;5;25.1
ITUVERANA;SP;11/03/2019;0;23.4
ITUVERANA;SP;12/03/2019;0;24.7
ITUVERANA;SP;13/03/2019;13.4;24.5
ITUVERANA;SP;14/03/2019;0;23
ITUVERANA;SP;15/03/2019;4.2;24.7
ITUVERANA;SP;16/03/2019;1;25
ITUVERANA;SP;17/03/2019;9.2;24.4
ITUVERANA;SP;18/03/2019;0;24.3
